来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,专业组出现ID,专业组源行号,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,OCR专业行数_组表,专业明细行数_专业表,专业行数是否一致,规范化专业组代码是否重复,规范化专业组代码重复行数,唯一专业代号数,空专业代号数,相对质量层级,复核优先级,优先级原因代码,优先级原因说明,组字段完整性标记,结构异常数,高严重结构异常数,中严重结构异常数,结构异常规则ID列表,结构异常类型列表,字段完整性问题数,缺再选科目专业数,缺计划数专业数,缺学费专业数,非纯数字计划数专业数,计划数>=1000专业数,非纯数字学费专业数,学费<=500专业数,学费超过预算专业数,异常学费专业数,偏好专业命中数,偏好方向列表,硬风险命中,硬风险类型列表,候选池V1命中,样本学校命中,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-123fe868fbd57657,37,A013,北京邮电大学,A01305,05,AO1305 北京邮电大学第 05组,14,right,212,3,3,是,否,1,3,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常6条；中严重度结构异常1条；字段完整性/纯数字问题11项；异常学费6项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,7,6,1,major_text_embeds_page_header；tuition_not_plain_number；tuition_number_le_500,专业名称疑似串入页眉或栏目文字；学费字段非纯数字；学费数字疑似吞入计划数或截断,11,3,1,0,1,0,3,3,0,6,1,数字媒体技术,是,中外合作或高收费；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-766d0777ce3eca80,38,A013,北京邮电大学,A01306,06,A01306/北京邮电大学第06组,15,left,23,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；命中风险标签,plan_count_not_plain_number,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,0,0,0,0,0,0,0,0,0,0,0,,是,专项/预科/定向等特殊类型,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-28205d2d18694e3f,39,A019,中国农业大学,A01906,06,A01906/中国农业大学第 06组,15,left,29,11,11,是,否,1,11,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题14项；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,0,0,0,,,14,10,2,0,2,0,0,0,0,0,0,,是,医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-f2a75543aff6b34b,40,A019,中国农业大学,A01907,07,AO1907 中国农业大学第07 组,15,left,56,11,11,是,否,1,11,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常3条；字段完整性/纯数字问题21项；命中当前偏好专业方向,plan_count_not_plain_number;tuition_not_plain_number,4,1,3,low_ocr_confidence；major_text_embeds_page_header；plan_count_number_ge_1000,OCR置信度低；专业名称疑似串入页眉或栏目文字；专业计划数疑似吞入学费或备注,21,9,3,2,3,1,2,0,0,0,3,计算机类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-761d2c5b22ea55d7,41,A019,中国农业大学,A01908,08,AO1908 中国农业大学第08组,15,right,149,8,8,是,否,1,8,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常1条；字段完整性/纯数字问题10项,plan_count_not_plain_number;tuition_not_plain_number,1,0,1,low_ocr_confidence,OCR置信度低,10,7,1,0,1,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-f8e0848a750702d0,42,A019,中国农业大学,A01909,09,［AO1909 中国农业大学第09组,15,right,197,4,4,是,否,1,4,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常2条；字段完整性/纯数字问题14项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,3,1,2,low_ocr_confidence；major_code_not_two_chars；major_text_embeds_other_school_marker,OCR置信度低；专业代号疑似漏位或误识别；专业名称疑似串入下一院校,14,3,1,4,1,0,4,0,0,0,2,计算机类相关,是,中外合作或高收费,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-d1adebd81967428c,43,A022,北京林业大学,A02204,04,AO2204 北京林业大学第04组,16,left,22,2,2,是,否,1,2,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题1项,plan_count_not_plain_number;tuition_not_plain_number,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-94b2813da5c90806,44,A022,北京林业大学,A02205,05,AO2205/北京林业大学第05 组,16,left,25,2,2,是,否,1,2,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常2条；字段完整性/纯数字问题4项,plan_count_not_plain_number,2,0,2,low_ocr_confidence,OCR置信度低,4,2,0,0,0,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-1e2c38ae5da517bb,45,A022,北京林业大学,A02206,06,AO2206/北京林业大学第06组,16,left,32,4,4,是,否,1,4,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常2条；字段完整性/纯数字问题6项；命中当前偏好专业方向,plan_count_not_plain_number,2,0,2,low_ocr_confidence,OCR置信度低,6,4,0,0,0,0,0,0,0,0,1,计算机类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-61dc882808c37552,46,A022,北京林业大学,A02207,07,AO2207 北京林业大学第07组,16,left,48,4,4,是,否,1,4,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题6项；异常学费1项,plan_count_not_plain_number;tuition_not_plain_number,1,1,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,6,4,1,0,1,0,0,1,0,1,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-8860b102d5f9aa6c,47,A022,北京林业大学,A02208,08,A02208 北京林业大学第08组,16,left,58,3,3,是,否,1,3,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；中严重度结构异常1条；字段完整性/纯数字问题10项；异常学费2项,missing_plan_count_candidate;tuition_not_plain_number,3,2,1,low_ocr_confidence；tuition_number_le_500,OCR置信度低；学费数字疑似吞入计划数或截断,10,3,3,0,3,0,0,2,0,2,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-d52715e94d8b1cf3,48,A022,北京林业大学,A02209,09,AO2209/北京林业大学第09组,16,left,70,5,5,是,否,1,5,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题15项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number,0,0,0,,,15,5,5,0,5,0,0,0,0,0,0,,是,医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-55be6ba63edd89a0,49,A022,北京林业大学,A02210,10,A02210/北京林业大学第10组,16,left,80,5,5,是,否,1,5,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题15项；异常学费1项,tuition_not_plain_number,1,1,0,tuition_number_le_500,学费数字疑似吞入计划数或截断,15,5,5,0,5,0,0,1,0,1,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-db1867eb696d3ac0,50,A022,北京林业大学,A02211,11,AO2211|北京林业大学第11组,16,left,91,8,8,是,否,1,8,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常2条；中严重度结构异常3条；字段完整性/纯数字问题27项；异常学费2项；命中当前偏好专业方向,plan_count_not_plain_number;tuition_not_plain_number,5,2,3,low_ocr_confidence；tuition_number_le_500,OCR置信度低；学费数字疑似吞入计划数或截断,27,8,8,0,8,0,0,2,0,2,3,数字媒体技术；计算机类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-a4b5e2ab8c0921c5,51,A022,北京林业大学,A02212,12,A02212/北京林业大学第12组,16,right,184,1,1,是,否,1,1,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常1条；字段完整性/纯数字问题4项,missing_subject_candidate;missing_plan_count_candidate,1,0,1,low_ocr_confidence,OCR置信度低,4,1,1,0,1,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-1cf3bee856d11b9c,52,A022,北京林业大学,A02213,13,AO2213/北京林业大学第 13组,16,right,188,1,1,是,否,1,1,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题3项,missing_subject_candidate;missing_plan_count_candidate,0,0,0,,,3,1,1,0,1,0,0,0,0,0,0,,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-dc8a8db63fc05ceb,53,A022,北京林业大学,A02214,14,AO2214/北京林业大学第 14组,16,right,191,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题5项；命中风险标签,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,5,1,1,1,1,0,1,0,0,0,0,,是,中外合作或高收费；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-31f0d91dd6fc6af3,54,A023,北京协和医学院,A02301,01,A02301|北京协和医学院第 01组,16,right,201,1,1,是,否,1,1,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；字段完整性/纯数字问题3项；命中风险标签,missing_subject_candidate;missing_plan_count_candidate,1,1,0,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,3,1,1,0,1,0,0,0,0,0,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-b4f91fbabe253b59,55,A026,北京中医药大学,A02602,02,A02602/北京中医药大学第 02组,16,right,205,2,2,是,否,1,2,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题6项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number,0,0,0,,,6,2,2,0,2,0,0,0,0,0,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-8d3d6901947f245a,56,A026,北京中医药大学,A02603,03,A02603/北京中医药大学第03组,16,right,213,2,2,是,否,1,2,0,Q3-字段待核,P0-必须优先核页,P0-必须优先核页,中严重度结构异常1条；字段完整性/纯数字问题7项；命中风险标签,missing_plan_count_candidate;tuition_not_plain_number,1,0,1,low_ocr_confidence,OCR置信度低,7,2,2,0,2,0,0,0,0,0,0,,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-bc351e105f2b5317,57,A026,北京中医药大学,A02604,04,A02604/北京中医药大学第04组,16,right,226,11,11,是,否,1,11,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常6条；字段完整性/纯数字问题22项；命中当前偏好专业方向；命中风险标签,plan_count_not_plain_number;tuition_not_plain_number,7,1,6,low_ocr_confidence；major_text_embeds_other_school_marker；major_text_embeds_page_header,OCR置信度低；专业名称疑似串入下一院校；专业名称疑似串入页眉或栏目文字,22,11,3,0,3,0,0,0,0,0,2,计算机类相关；师范类相关,是,体检或色觉限制；医学/护理等排除方向,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-e92945e579a4eb9c,58,A027,北京师范大学,A02705,05,A02705 北京师范大学第 05 组,17,left,46,3,3,是,否,1,3,0,Q2-重点候选字段待核,P0-必须优先核页,P0-必须优先核页,字段完整性/纯数字问题2项；命中当前偏好专业方向,tuition_not_plain_number,0,0,0,,,2,2,0,0,0,0,0,0,0,0,1,师范类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_quality_tier_ocr_draft,false,needs_manual_pdf_review,G-f5e59c38e1a046d4,59,A027,北京师范大学,A02706,06,A02706北京师范大学第06组,17,left,55,13,13,是,否,1,13,0,Q1-高风险结构异常,P0-必须优先核页,P0-必须优先核页,高严重度结构异常1条；中严重度结构异常1条；字段完整性/纯数字问题13项；命中当前偏好专业方向,plan_count_not_plain_number;tuition_not_plain_number,2,1,1,low_ocr_confidence；major_text_embeds_other_school_marker,OCR置信度低；专业名称疑似串入下一院校,13,12,0,0,0,0,0,0,0,0,3,计算机类相关；师范类相关,否,,否,否,按复核优先级回看第19期原PDF页；修正结构异常和字段问题后才能进入候选升级闸门
